date,county,fips,confirmed_cases,deaths,new_confirmed_cases,new_deaths
1/26/20,Alameda,1,0,0,,
1/31/20,Alameda,1,0,0,0,0
2/2/20,Alameda,1,0,0,0,0
2/20/20,Alameda,1,0,0,0,0
2/21/20,Alameda,1,0,0,0,0
2/26/20,Alameda,1,0,0,0,0
2/28/20,Alameda,1,0,0,0,0
2/29/20,Alameda,1,0,0,0,0
3/1/20,Alameda,1,1,0,1,0
3/2/20,Alameda,1,1,0,0,0
3/3/20,Alameda,1,2,0,1,0
3/4/20,Alameda,1,2,0,0,0
3/5/20,Alameda,1,2,0,0,0
3/6/20,Alameda,1,3,0,1,0
3/7/20,Alameda,1,3,0,0,0
3/8/20,Alameda,1,3,0,0,0
3/9/20,Alameda,1,3,0,0,0
3/10/20,Alameda,1,5,0,2,0
3/11/20,Alameda,1,5,0,0,0
3/12/20,Alameda,1,9,0,4,0
3/13/20,Alameda,1,9,0,0,0
3/14/20,Alameda,1,10,0,1,0
3/15/20,Alameda,1,18,0,8,0
3/16/20,Alameda,1,21,0,3,0
3/17/20,Alameda,1,30,0,9,0
3/18/20,Alameda,1,34,0,4,0
3/19/20,Alameda,1,38,0,4,0
3/20/20,Alameda,1,50,0,12,0
3/21/20,Alameda,1,71,0,21,0
3/22/20,Alameda,1,105,0,34,0
3/23/20,Alameda,1,122,1,17,1
3/24/20,Alameda,1,135,2,13,1
3/25/20,Alameda,1,135,2,0,0
3/26/20,Alameda,1,178,4,43,2
3/27/20,Alameda,1,220,4,42,0
3/28/20,Alameda,1,256,6,36,2
3/29/20,Alameda,1,270,7,14,1
3/30/20,Alameda,1,283,7,13,0
3/31/20,Alameda,1,313,7,30,0
4/1/20,Alameda,1,359,8,46,1
4/2/20,Alameda,1,396,9,37,1
4/3/20,Alameda,1,443,12,47,3
4/4/20,Alameda,1,537,12,94,0
4/5/20,Alameda,1,566,12,29,0
4/6/20,Alameda,1,588,13,22,1
4/7/20,Alameda,1,634,15,46,2
4/8/20,Alameda,1,674,16,40,1
4/9/20,Alameda,1,715,17,41,1
4/10/20,Alameda,1,768,20,53,3
4/11/20,Alameda,1,808,21,40,1
4/12/20,Alameda,1,845,23,37,2
4/13/20,Alameda,1,888,23,43,0
4/14/20,Alameda,1,887,23,-1,0
4/15/20,Alameda,1,964,36,77,13
4/16/20,Alameda,1,1009,39,45,3
4/17/20,Alameda,1,1063,40,54,1
4/18/20,Alameda,1,1114,41,51,1
4/19/20,Alameda,1,1164,42,50,1
4/20/20,Alameda,1,1193,42,29,0
4/21/20,Alameda,1,1241,43,48,1
4/22/20,Alameda,1,1282,45,41,2
4/23/20,Alameda,1,1352,46,70,1
4/24/20,Alameda,1,1403,48,51,2
4/25/20,Alameda,1,1439,52,36,4
4/26/20,Alameda,1,1470,52,31,0
4/27/20,Alameda,1,1500,52,30,0
4/28/20,Alameda,1,1533,55,33,3
4/29/20,Alameda,1,1568,57,35,2
4/30/20,Alameda,1,1603,60,35,3
3/30/20,Alpine,3,1,0,,
3/31/20,Alpine,3,1,0,0,0
4/1/20,Alpine,3,1,0,0,0
4/2/20,Alpine,3,1,0,0,0
4/3/20,Alpine,3,1,0,0,0
4/4/20,Alpine,3,1,0,0,0
4/5/20,Alpine,3,1,0,0,0
4/6/20,Alpine,3,1,0,0,0
4/7/20,Alpine,3,1,0,0,0
4/8/20,Alpine,3,1,0,0,0
4/9/20,Alpine,3,1,0,0,0
4/10/20,Alpine,3,1,0,0,0
4/11/20,Alpine,3,1,0,0,0
4/12/20,Alpine,3,1,0,0,0
4/13/20,Alpine,3,1,0,0,0
4/14/20,Alpine,3,1,0,0,0
4/15/20,Alpine,3,1,0,0,0
4/16/20,Alpine,3,1,0,0,0
4/17/20,Alpine,3,1,0,0,0
4/18/20,Alpine,3,1,0,0,0
4/19/20,Alpine,3,1,0,0,0
4/20/20,Alpine,3,1,0,0,0
4/21/20,Alpine,3,1,0,0,0
4/22/20,Alpine,3,1,0,0,0
4/23/20,Alpine,3,1,0,0,0
4/24/20,Alpine,3,1,0,0,0
4/25/20,Alpine,3,1,0,0,0
4/26/20,Alpine,3,1,0,0,0
4/27/20,Alpine,3,1,0,0,0
4/28/20,Alpine,3,1,0,0,0
4/29/20,Alpine,3,1,0,0,0
4/30/20,Alpine,3,1,0,0,0
3/13/20,Amador,5,1,0,,
3/14/20,Amador,5,1,0,0,0
3/15/20,Amador,5,1,0,0,0
3/16/20,Amador,5,1,0,0,0
3/17/20,Amador,5,1,0,0,0
3/18/20,Amador,5,1,0,0,0
3/19/20,Amador,5,1,0,0,0
3/20/20,Amador,5,1,0,0,0
3/21/20,Amador,5,2,0,1,0
3/22/20,Amador,5,2,0,0,0
3/23/20,Amador,5,2,0,0,0
3/24/20,Amador,5,2,0,0,0
3/25/20,Amador,5,2,0,0,0
3/26/20,Amador,5,2,0,0,0
3/27/20,Amador,5,2,0,0,0
3/28/20,Amador,5,2,0,0,0
3/29/20,Amador,5,2,0,0,0
3/30/20,Amador,5,2,0,0,0
3/31/20,Amador,5,2,0,0,0
4/1/20,Amador,5,3,0,1,0
4/2/20,Amador,5,3,0,0,0
4/3/20,Amador,5,3,0,0,0
4/4/20,Amador,5,3,0,0,0
4/5/20,Amador,5,3,0,0,0
4/6/20,Amador,5,3,0,0,0
4/7/20,Amador,5,3,0,0,0
4/8/20,Amador,5,3,0,0,0
4/9/20,Amador,5,7,0,4,0
4/10/20,Amador,5,7,0,0,0
4/11/20,Amador,5,7,0,0,0
4/12/20,Amador,5,7,0,0,0
4/13/20,Amador,5,7,0,0,0
4/14/20,Amador,5,7,0,0,0
4/15/20,Amador,5,7,0,0,0
4/16/20,Amador,5,7,0,0,0
4/17/20,Amador,5,7,0,0,0
4/18/20,Amador,5,7,0,0,0
4/19/20,Amador,5,7,0,0,0
4/20/20,Amador,5,7,0,0,0
4/21/20,Amador,5,8,0,1,0
4/22/20,Amador,5,8,0,0,0
4/23/20,Amador,5,8,0,0,0
4/24/20,Amador,5,8,0,0,0
4/25/20,Amador,5,8,0,0,0
4/26/20,Amador,5,8,0,0,0
4/27/20,Amador,5,8,0,0,0
4/28/20,Amador,5,8,0,0,0
4/29/20,Amador,5,8,0,0,0
4/30/20,Amador,5,8,0,0,0
3/21/20,Butte,7,1,0,,
3/22/20,Butte,7,2,0,1,0
3/23/20,Butte,7,3,0,1,0
3/24/20,Butte,7,4,0,1,0
3/25/20,Butte,7,4,0,0,0
3/26/20,Butte,7,5,0,1,0
3/27/20,Butte,7,5,0,0,0
3/28/20,Butte,7,5,0,0,0
3/29/20,Butte,7,5,0,0,0
3/30/20,Butte,7,8,0,3,0
3/31/20,Butte,7,8,0,0,0
4/1/20,Butte,7,9,0,1,0
4/2/20,Butte,7,10,0,1,0
4/3/20,Butte,7,11,0,1,0
4/4/20,Butte,7,11,0,0,0
4/5/20,Butte,7,11,0,0,0
4/6/20,Butte,7,12,0,1,0
4/7/20,Butte,7,13,0,1,0
4/8/20,Butte,7,13,0,0,0
4/9/20,Butte,7,13,0,0,0
4/10/20,Butte,7,14,0,1,0
4/11/20,Butte,7,14,0,0,0
4/12/20,Butte,7,14,0,0,0
4/13/20,Butte,7,15,0,1,0
4/14/20,Butte,7,16,0,1,0
4/15/20,Butte,7,16,0,0,0
4/16/20,Butte,7,16,0,0,0
4/17/20,Butte,7,16,0,0,0
4/18/20,Butte,7,16,0,0,0
4/19/20,Butte,7,16,0,0,0
4/20/20,Butte,7,16,0,0,0
4/21/20,Butte,7,16,0,0,0
4/22/20,Butte,7,16,0,0,0
4/23/20,Butte,7,16,0,0,0
4/24/20,Butte,7,16,0,0,0
4/25/20,Butte,7,16,0,0,0
4/26/20,Butte,7,16,0,0,0
4/27/20,Butte,7,16,0,0,0
4/28/20,Butte,7,16,0,0,0
4/29/20,Butte,7,16,0,0,0
4/30/20,Butte,7,16,0,0,0
1/26/20,Calaveras,9,0,0,,
1/31/20,Calaveras,9,0,0,0,0
2/2/20,Calaveras,9,0,0,0,0
2/20/20,Calaveras,9,0,0,0,0
2/21/20,Calaveras,9,0,0,0,0
2/26/20,Calaveras,9,0,0,0,0
2/28/20,Calaveras,9,0,0,0,0
2/29/20,Calaveras,9,0,0,0,0
3/1/20,Calaveras,9,0,0,0,0
3/2/20,Calaveras,9,0,0,0,0
3/3/20,Calaveras,9,0,0,0,0
3/4/20,Calaveras,9,0,0,0,0
3/5/20,Calaveras,9,0,0,0,0
3/6/20,Calaveras,9,0,0,0,0
3/7/20,Calaveras,9,0,0,0,0
3/8/20,Calaveras,9,0,0,0,0
3/9/20,Calaveras,9,0,0,0,0
3/10/20,Calaveras,9,2,0,2,0
3/11/20,Calaveras,9,2,0,0,0
3/12/20,Calaveras,9,2,0,0,0
3/13/20,Calaveras,9,2,0,0,0
3/14/20,Calaveras,9,2,0,0,0
3/15/20,Calaveras,9,2,0,0,0
3/16/20,Calaveras,9,2,0,0,0
3/17/20,Calaveras,9,2,0,0,0
3/18/20,Calaveras,9,2,0,0,0
3/19/20,Calaveras,9,2,0,0,0
3/20/20,Calaveras,9,2,0,0,0
3/21/20,Calaveras,9,2,0,0,0
3/22/20,Calaveras,9,2,0,0,0
3/23/20,Calaveras,9,2,0,0,0
3/24/20,Calaveras,9,2,0,0,0
3/25/20,Calaveras,9,2,0,0,0
3/26/20,Calaveras,9,3,0,1,0
3/27/20,Calaveras,9,3,0,0,0
3/28/20,Calaveras,9,3,0,0,0
3/29/20,Calaveras,9,3,0,0,0
3/30/20,Calaveras,9,3,0,0,0
3/31/20,Calaveras,9,3,0,0,0
4/1/20,Calaveras,9,3,0,0,0
4/2/20,Calaveras,9,3,0,0,0
4/3/20,Calaveras,9,4,0,1,0
4/4/20,Calaveras,9,4,0,0,0
4/5/20,Calaveras,9,4,0,0,0
4/6/20,Calaveras,9,5,0,1,0
4/7/20,Calaveras,9,5,0,0,0
4/8/20,Calaveras,9,5,0,0,0
4/9/20,Calaveras,9,8,0,3,0
4/10/20,Calaveras,9,8,0,0,0
4/11/20,Calaveras,9,8,0,0,0
4/12/20,Calaveras,9,8,0,0,0
4/13/20,Calaveras,9,9,0,1,0
4/14/20,Calaveras,9,9,0,0,0
4/15/20,Calaveras,9,11,0,2,0
4/16/20,Calaveras,9,11,0,0,0
4/17/20,Calaveras,9,12,0,1,0
4/18/20,Calaveras,9,12,0,0,0
4/19/20,Calaveras,9,12,0,0,0
4/20/20,Calaveras,9,12,0,0,0
4/21/20,Calaveras,9,12,0,0,0
4/22/20,Calaveras,9,12,0,0,0
4/23/20,Calaveras,9,13,0,1,0
4/24/20,Calaveras,9,13,0,0,0
4/25/20,Calaveras,9,13,0,0,0
4/26/20,Calaveras,9,13,0,0,0
4/27/20,Calaveras,9,13,0,0,0
4/28/20,Calaveras,9,13,0,0,0
4/29/20,Calaveras,9,13,0,0,0
4/30/20,Calaveras,9,13,0,0,0
3/27/20,Colusa,11,1,0,,
3/28/20,Colusa,11,1,0,0,0
3/29/20,Colusa,11,1,0,0,0
3/30/20,Colusa,11,1,0,0,0
3/31/20,Colusa,11,1,0,0,0
4/1/20,Colusa,11,1,0,0,0
4/2/20,Colusa,11,1,0,0,0
4/3/20,Colusa,11,2,0,1,0
4/4/20,Colusa,11,2,0,0,0
4/5/20,Colusa,11,2,0,0,0
4/6/20,Colusa,11,3,0,1,0
4/7/20,Colusa,11,3,0,0,0
4/8/20,Colusa,11,3,0,0,0
4/9/20,Colusa,11,3,0,0,0
4/10/20,Colusa,11,3,0,0,0
4/11/20,Colusa,11,3,0,0,0
4/12/20,Colusa,11,3,0,0,0
4/13/20,Colusa,11,3,0,0,0
4/14/20,Colusa,11,3,0,0,0
4/15/20,Colusa,11,3,0,0,0
4/16/20,Colusa,11,3,0,0,0
4/17/20,Colusa,11,3,0,0,0
4/18/20,Colusa,11,3,0,0,0
4/19/20,Colusa,11,3,0,0,0
4/20/20,Colusa,11,3,0,0,0
4/21/20,Colusa,11,3,0,0,0
4/22/20,Colusa,11,3,0,0,0
4/23/20,Colusa,11,3,0,0,0
4/24/20,Colusa,11,3,0,0,0
4/25/20,Colusa,11,3,0,0,0
4/26/20,Colusa,11,3,0,0,0
4/27/20,Colusa,11,3,0,0,0
4/28/20,Colusa,11,3,0,0,0
4/29/20,Colusa,11,3,0,0,0
4/30/20,Colusa,11,3,0,0,0
1/26/20,Contra Costa,13,0,0,,
1/31/20,Contra Costa,13,0,0,0,0
2/2/20,Contra Costa,13,0,0,0,0
2/20/20,Contra Costa,13,0,0,0,0
2/21/20,Contra Costa,13,0,0,0,0
2/26/20,Contra Costa,13,0,0,0,0
2/28/20,Contra Costa,13,0,0,0,0
2/29/20,Contra Costa,13,0,0,0,0
3/1/20,Contra Costa,13,0,0,0,0
3/2/20,Contra Costa,13,0,0,0,0
3/3/20,Contra Costa,13,1,0,1,0
3/4/20,Contra Costa,13,1,0,0,0
3/5/20,Contra Costa,13,1,0,0,0
3/6/20,Contra Costa,13,4,0,3,0
3/7/20,Contra Costa,13,4,0,0,0
3/8/20,Contra Costa,13,9,0,5,0
3/9/20,Contra Costa,13,9,0,0,0
3/10/20,Contra Costa,13,10,0,1,0
3/11/20,Contra Costa,13,10,0,0,0
3/12/20,Contra Costa,13,17,0,7,0
3/13/20,Contra Costa,13,25,0,8,0
3/14/20,Contra Costa,13,29,0,4,0
3/15/20,Contra Costa,13,29,0,0,0
3/16/20,Contra Costa,13,34,0,5,0
3/17/20,Contra Costa,13,39,0,5,0
3/18/20,Contra Costa,13,41,0,2,0
3/19/20,Contra Costa,13,42,0,1,0
3/20/20,Contra Costa,13,46,1,4,1
3/21/20,Contra Costa,13,51,1,5,0
3/22/20,Contra Costa,13,61,1,10,0
3/23/20,Contra Costa,13,71,1,10,0
3/24/20,Contra Costa,13,86,1,15,0
3/25/20,Contra Costa,13,108,1,22,0
3/26/20,Contra Costa,13,131,1,23,0
3/27/20,Contra Costa,13,151,2,20,1
3/28/20,Contra Costa,13,168,3,17,1
3/29/20,Contra Costa,13,175,3,7,0
3/30/20,Contra Costa,13,187,3,12,0
3/31/20,Contra Costa,13,222,3,35,0
4/1/20,Contra Costa,13,250,3,28,0
4/2/20,Contra Costa,13,276,3,26,0
4/3/20,Contra Costa,13,307,5,31,2
4/4/20,Contra Costa,13,353,5,46,0
4/5/20,Contra Costa,13,386,6,33,1
4/6/20,Contra Costa,13,417,7,31,1
4/7/20,Contra Costa,13,442,7,25,0
4/8/20,Contra Costa,13,462,7,20,0
4/9/20,Contra Costa,13,484,8,22,1
4/10/20,Contra Costa,13,511,9,27,1
4/11/20,Contra Costa,13,530,11,19,2
4/12/20,Contra Costa,13,539,11,9,0
4/13/20,Contra Costa,13,552,11,13,0
4/14/20,Contra Costa,13,600,12,48,1
4/15/20,Contra Costa,13,615,14,15,2
4/16/20,Contra Costa,13,631,16,16,2
4/17/20,Contra Costa,13,648,19,17,3
4/18/20,Contra Costa,13,685,19,37,0
4/19/20,Contra Costa,13,693,20,8,1
4/20/20,Contra Costa,13,707,22,14,2
4/21/20,Contra Costa,13,749,22,42,0
4/22/20,Contra Costa,13,763,22,14,0
4/23/20,Contra Costa,13,770,23,7,1
4/24/20,Contra Costa,13,786,23,16,0
4/25/20,Contra Costa,13,805,25,19,2
4/26/20,Contra Costa,13,817,25,12,0
4/27/20,Contra Costa,13,820,25,3,0
4/28/20,Contra Costa,13,842,25,22,0
4/29/20,Contra Costa,13,862,25,20,0
4/30/20,Contra Costa,13,891,27,29,2
4/2/20,Del Norte,15,1,0,,
4/3/20,Del Norte,15,1,0,0,0
4/4/20,Del Norte,15,2,0,1,0
4/5/20,Del Norte,15,2,0,0,0
4/6/20,Del Norte,15,2,0,0,0
4/7/20,Del Norte,15,2,0,0,0
4/8/20,Del Norte,15,2,0,0,0
4/9/20,Del Norte,15,2,0,0,0
4/10/20,Del Norte,15,2,0,0,0
4/11/20,Del Norte,15,2,0,0,0
4/12/20,Del Norte,15,2,0,0,0
4/13/20,Del Norte,15,2,0,0,0
4/14/20,Del Norte,15,2,0,0,0
4/15/20,Del Norte,15,2,0,0,0
4/16/20,Del Norte,15,2,0,0,0
4/17/20,Del Norte,15,2,0,0,0
4/18/20,Del Norte,15,2,0,0,0
4/19/20,Del Norte,15,2,0,0,0
4/20/20,Del Norte,15,2,0,0,0
4/21/20,Del Norte,15,2,0,0,0
4/22/20,Del Norte,15,2,0,0,0
4/23/20,Del Norte,15,2,0,0,0
4/24/20,Del Norte,15,2,0,0,0
4/25/20,Del Norte,15,2,0,0,0
4/26/20,Del Norte,15,3,0,1,0
4/27/20,Del Norte,15,3,0,0,0
4/28/20,Del Norte,15,3,0,0,0
4/29/20,Del Norte,15,3,0,0,0
4/30/20,Del Norte,15,3,0,0,0
3/20/20,El Dorado,17,2,0,,
3/21/20,El Dorado,17,2,0,0,0
3/22/20,El Dorado,17,2,0,0,0
3/23/20,El Dorado,17,2,0,0,0
3/24/20,El Dorado,17,3,0,1,0
3/25/20,El Dorado,17,3,0,0,0
3/26/20,El Dorado,17,9,0,6,0
3/27/20,El Dorado,17,12,0,3,0
3/28/20,El Dorado,17,12,0,0,0
3/29/20,El Dorado,17,12,0,0,0
3/30/20,El Dorado,17,15,0,3,0
3/31/20,El Dorado,17,18,0,3,0
4/1/20,El Dorado,17,18,0,0,0
4/2/20,El Dorado,17,19,0,1,0
4/3/20,El Dorado,17,22,0,3,0
4/4/20,El Dorado,17,22,0,0,0
4/5/20,El Dorado,17,22,0,0,0
4/6/20,El Dorado,17,25,0,3,0
4/7/20,El Dorado,17,28,0,3,0
4/8/20,El Dorado,17,29,0,1,0
4/9/20,El Dorado,17,30,0,1,0
4/10/20,El Dorado,17,32,0,2,0
4/11/20,El Dorado,17,32,0,0,0
4/12/20,El Dorado,17,32,0,0,0
4/13/20,El Dorado,17,34,0,2,0
4/14/20,El Dorado,17,35,0,1,0
4/15/20,El Dorado,17,35,0,0,0
4/16/20,El Dorado,17,35,0,0,0
4/17/20,El Dorado,17,36,0,1,0
4/18/20,El Dorado,17,36,0,0,0
4/19/20,El Dorado,17,36,0,0,0
4/20/20,El Dorado,17,38,0,2,0
4/21/20,El Dorado,17,39,0,1,0
4/22/20,El Dorado,17,39,0,0,0
4/23/20,El Dorado,17,40,0,1,0
4/24/20,El Dorado,17,42,0,2,0
4/25/20,El Dorado,17,42,0,0,0
4/26/20,El Dorado,17,42,0,0,0
4/27/20,El Dorado,17,43,0,1,0
4/28/20,El Dorado,17,44,0,1,0
4/29/20,El Dorado,17,44,0,0,0
4/30/20,El Dorado,17,44,0,0,0
3/7/20,Fresno,19,1,0,,
3/8/20,Fresno,19,1,0,0,0
3/9/20,Fresno,19,1,0,0,0
3/10/20,Fresno,19,1,0,0,0
3/11/20,Fresno,19,1,0,0,0
3/12/20,Fresno,19,1,0,0,0
3/13/20,Fresno,19,1,0,0,0
3/14/20,Fresno,19,2,0,1,0
3/15/20,Fresno,19,2,0,0,0
3/16/20,Fresno,19,2,0,0,0
3/17/20,Fresno,19,2,0,0,0
3/18/20,Fresno,19,3,0,1,0
3/19/20,Fresno,19,3,0,0,0
3/20/20,Fresno,19,6,0,3,0
3/21/20,Fresno,19,6,0,0,0
3/22/20,Fresno,19,6,0,0,0
3/23/20,Fresno,19,13,0,7,0
3/24/20,Fresno,19,18,0,5,0
3/25/20,Fresno,19,19,0,1,0
3/26/20,Fresno,19,27,0,8,0
3/27/20,Fresno,19,31,0,4,0
3/28/20,Fresno,19,43,0,12,0
3/29/20,Fresno,19,43,0,0,0
3/30/20,Fresno,19,53,0,10,0
3/31/20,Fresno,19,68,0,15,0
4/1/20,Fresno,19,82,0,14,0
4/2/20,Fresno,19,94,0,12,0
4/3/20,Fresno,19,100,1,6,1
4/4/20,Fresno,19,103,1,3,0
4/5/20,Fresno,19,108,1,5,0
4/6/20,Fresno,19,124,2,16,1
4/7/20,Fresno,19,146,3,22,1
4/8/20,Fresno,19,156,3,10,0
4/9/20,Fresno,19,173,3,17,0
4/10/20,Fresno,19,191,5,18,2
4/11/20,Fresno,19,201,5,10,0
4/12/20,Fresno,19,201,5,0,0
4/13/20,Fresno,19,222,5,21,0
4/14/20,Fresno,19,251,7,29,2
4/15/20,Fresno,19,265,7,14,0
4/16/20,Fresno,19,295,7,30,0
4/17/20,Fresno,19,311,7,16,0
4/18/20,Fresno,19,315,7,4,0
4/19/20,Fresno,19,315,7,0,0
4/20/20,Fresno,19,351,7,36,0
4/21/20,Fresno,19,371,7,20,0
4/22/20,Fresno,19,384,7,13,0
4/23/20,Fresno,19,419,7,35,0
4/24/20,Fresno,19,443,7,24,0
4/25/20,Fresno,19,458,7,15,0
4/26/20,Fresno,19,458,7,0,0
4/27/20,Fresno,19,498,7,40,0
4/28/20,Fresno,19,521,7,23,0
4/29/20,Fresno,19,538,7,17,0
4/30/20,Fresno,19,564,7,26,0
3/27/20,Glenn,21,1,0,,
3/28/20,Glenn,21,1,0,0,0
3/29/20,Glenn,21,1,0,0,0
3/30/20,Glenn,21,2,0,1,0
3/31/20,Glenn,21,2,0,0,0
4/1/20,Glenn,21,2,0,0,0
4/2/20,Glenn,21,2,0,0,0
4/3/20,Glenn,21,2,0,0,0
4/4/20,Glenn,21,2,0,0,0
4/5/20,Glenn,21,2,0,0,0
4/6/20,Glenn,21,2,0,0,0
4/7/20,Glenn,21,2,0,0,0
4/8/20,Glenn,21,2,0,0,0
4/9/20,Glenn,21,2,0,0,0
4/10/20,Glenn,21,3,0,1,0
4/11/20,Glenn,21,3,0,0,0
4/12/20,Glenn,21,3,0,0,0
4/13/20,Glenn,21,4,0,1,0
4/14/20,Glenn,21,4,0,0,0
4/15/20,Glenn,21,4,0,0,0
4/16/20,Glenn,21,4,0,0,0
4/17/20,Glenn,21,4,0,0,0
4/18/20,Glenn,21,4,0,0,0
4/19/20,Glenn,21,4,0,0,0
4/20/20,Glenn,21,4,0,0,0
4/21/20,Glenn,21,4,0,0,0
4/22/20,Glenn,21,4,0,0,0
4/23/20,Glenn,21,5,0,1,0
4/24/20,Glenn,21,5,0,0,0
4/25/20,Glenn,21,5,0,0,0
4/26/20,Glenn,21,5,0,0,0
4/27/20,Glenn,21,5,0,0,0
4/28/20,Glenn,21,5,0,0,0
4/29/20,Glenn,21,5,0,0,0
4/30/20,Glenn,21,5,0,0,0
1/26/20,Humboldt,23,0,0,,
1/31/20,Humboldt,23,0,0,0,0
2/2/20,Humboldt,23,0,0,0,0
2/20/20,Humboldt,23,1,0,1,0
2/21/20,Humboldt,23,1,0,0,0
2/22/20,Humboldt,23,1,0,0,0
2/23/20,Humboldt,23,1,0,0,0
2/24/20,Humboldt,23,1,0,0,0
2/25/20,Humboldt,23,1,0,0,0
2/26/20,Humboldt,23,1,0,0,0
2/27/20,Humboldt,23,1,0,0,0
2/28/20,Humboldt,23,1,0,0,0
2/29/20,Humboldt,23,1,0,0,0
3/1/20,Humboldt,23,1,0,0,0
3/2/20,Humboldt,23,1,0,0,0
3/3/20,Humboldt,23,1,0,0,0
3/4/20,Humboldt,23,1,0,0,0
3/5/20,Humboldt,23,1,0,0,0
3/6/20,Humboldt,23,1,0,0,0
3/7/20,Humboldt,23,1,0,0,0
3/8/20,Humboldt,23,1,0,0,0
3/9/20,Humboldt,23,1,0,0,0
3/10/20,Humboldt,23,1,0,0,0
3/11/20,Humboldt,23,1,0,0,0
3/12/20,Humboldt,23,1,0,0,0
3/13/20,Humboldt,23,1,0,0,0
3/14/20,Humboldt,23,1,0,0,0
3/15/20,Humboldt,23,1,0,0,0
3/16/20,Humboldt,23,1,0,0,0
3/17/20,Humboldt,23,1,0,0,0
3/18/20,Humboldt,23,1,0,0,0
3/19/20,Humboldt,23,1,0,0,0
3/20/20,Humboldt,23,2,0,1,0
3/21/20,Humboldt,23,2,0,0,0
3/22/20,Humboldt,23,2,0,0,0
3/23/20,Humboldt,23,2,0,0,0
3/24/20,Humboldt,23,5,0,3,0
3/25/20,Humboldt,23,10,0,5,0
3/26/20,Humboldt,23,12,0,2,0
3/27/20,Humboldt,23,14,0,2,0
3/28/20,Humboldt,23,18,0,4,0
3/29/20,Humboldt,23,18,0,0,0
3/30/20,Humboldt,23,21,0,3,0
3/31/20,Humboldt,23,27,0,6,0
4/1/20,Humboldt,23,28,0,1,0
4/2/20,Humboldt,23,37,0,9,0
4/3/20,Humboldt,23,40,0,3,0
4/4/20,Humboldt,23,44,0,4,0
4/5/20,Humboldt,23,44,0,0,0
4/6/20,Humboldt,23,49,0,5,0
4/7/20,Humboldt,23,50,0,1,0
4/8/20,Humboldt,23,50,0,0,0
4/9/20,Humboldt,23,50,0,0,0
4/10/20,Humboldt,23,50,0,0,0
4/11/20,Humboldt,23,50,0,0,0
4/12/20,Humboldt,23,50,0,0,0
4/13/20,Humboldt,23,50,0,0,0
4/14/20,Humboldt,23,51,0,1,0
4/15/20,Humboldt,23,52,0,1,0
4/16/20,Humboldt,23,52,0,0,0
4/17/20,Humboldt,23,52,0,0,0
4/18/20,Humboldt,23,52,0,0,0
4/19/20,Humboldt,23,52,0,0,0
4/20/20,Humboldt,23,52,0,0,0
4/21/20,Humboldt,23,52,0,0,0
4/22/20,Humboldt,23,52,0,0,0
4/23/20,Humboldt,23,52,0,0,0
4/24/20,Humboldt,23,53,0,1,0
4/25/20,Humboldt,23,53,0,0,0
4/26/20,Humboldt,23,53,0,0,0
4/27/20,Humboldt,23,53,0,0,0
4/28/20,Humboldt,23,53,0,0,0
4/29/20,Humboldt,23,54,0,1,0
4/30/20,Humboldt,23,54,0,0,0
3/11/20,Imperial,25,2,0,,
3/12/20,Imperial,25,2,0,0,0
3/13/20,Imperial,25,2,0,0,0
3/14/20,Imperial,25,2,0,0,0
3/15/20,Imperial,25,2,0,0,0
3/16/20,Imperial,25,2,0,0,0
3/17/20,Imperial,25,2,0,0,0
3/18/20,Imperial,25,2,0,0,0
3/19/20,Imperial,25,4,0,2,0
3/20/20,Imperial,25,4,0,0,0
3/21/20,Imperial,25,6,0,2,0
3/22/20,Imperial,25,6,0,0,0
3/23/20,Imperial,25,6,0,0,0
3/24/20,Imperial,25,9,0,3,0
3/25/20,Imperial,25,9,0,0,0
3/26/20,Imperial,25,17,0,8,0
3/27/20,Imperial,25,21,0,4,0
3/28/20,Imperial,25,25,0,4,0
3/29/20,Imperial,25,25,0,0,0
3/30/20,Imperial,25,33,0,8,0
3/31/20,Imperial,25,38,0,5,0
4/1/20,Imperial,25,43,0,5,0
4/2/20,Imperial,25,50,1,7,1
4/3/20,Imperial,25,55,1,5,0
4/4/20,Imperial,25,55,1,0,0
4/5/20,Imperial,25,65,2,10,1
4/6/20,Imperial,25,68,3,3,1
4/7/20,Imperial,25,73,3,5,0
4/8/20,Imperial,25,75,3,2,0
4/9/20,Imperial,25,79,3,4,0
4/10/20,Imperial,25,79,3,0,0
4/11/20,Imperial,25,87,3,8,0
4/12/20,Imperial,25,87,3,0,0
4/13/20,Imperial,25,100,3,13,0
4/14/20,Imperial,25,117,3,17,0
4/15/20,Imperial,25,127,3,10,0
4/16/20,Imperial,25,143,3,16,0
4/17/20,Imperial,25,155,3,12,0
4/18/20,Imperial,25,155,3,0,0
4/19/20,Imperial,25,160,3,5,0
4/20/20,Imperial,25,175,4,15,1
4/21/20,Imperial,25,195,5,20,1
4/22/20,Imperial,25,214,6,19,1
4/23/20,Imperial,25,232,8,18,2
4/24/20,Imperial,25,251,8,19,0
4/25/20,Imperial,25,251,8,0,0
4/26/20,Imperial,25,251,8,0,0
4/27/20,Imperial,25,284,8,33,0
4/28/20,Imperial,25,304,8,20,0
4/29/20,Imperial,25,319,8,15,0
4/30/20,Imperial,25,333,9,14,1
3/25/20,Inyo,27,1,0,,
3/26/20,Inyo,27,2,0,1,0
3/27/20,Inyo,27,5,0,3,0
